,TP,CL,CF,SF,FA
13957,1,1000000,2000858,3001410,4001373
13958,1,1000002,2000027,3000033,4000456
13959,1,1000001,2000740,3001168,4002389
13960,1,1000003,2001131,3001853,4001571
13961,1,1000002,2000005,3000039,4000045
13962,1,1000002,2000060,3000083,4002488
13963,1,1000002,2000027,3000033,4000456
13964,1,1000001,2000334,3000462,4001848
13965,1,1000001,2000557,3000886,4002203
13966,1,1000000,2000036,3000721,4000605
13967,1,1000002,2000005,3000039,4000045
13968,1,1000001,2000557,3000886,4002203
13969,1,1000001,2000557,3000886,4002203
13970,1,1000001,2001226,3001999,4001624
13971,1,1000002,2000005,3000039,4000045
13972,1,1000003,2000052,3000072,4000314
13973,1,1000002,2000005,3000039,4000045
13974,1,1000003,2000038,3000058,4001782
13975,1,1000001,2001226,3001999,4001624
13976,1,1000003,2001142,3001871,4001578
13977,1,1000002,2000005,3000039,4000045
13978,1,1000000,2000794,3001308,4001349
13979,1,1000001,2000051,3002054,4007541
13980,1,1000000,2000971,3001594,4001448
13981,1,1000002,2000005,3000039,4000045
13982,1,1000003,2000229,3000274,4001716
13983,1,1000002,2001187,3001940,4002740
13984,1,1000001,2000051,3002054,4007541
13985,1,1000002,2000060,3000083,4000229
13986,1,1000001,2000051,3002054,4007541
13987,1,1000002,2000005,3000039,4000045
13988,1,1000001,2000138,3000558,4003292
13989,1,1000001,2000385,3000572,4003305
13990,1,1000001,2000051,3002054,4007541
13991,1,1000002,2000005,3000039,4000045
13992,1,1000002,2000910,3001479,4000806
13993,1,1000002,2000005,3000039,4000045
13994,1,1000002,2000456,3000702,4003399
13995,1,1000001,2000051,3002054,4007541
13996,1,1000001,2001177,3001923,4003950
13997,1,1000002,2000005,3000039,4000045
13998,1,1000003,2000014,3000110,4000236
13999,1,1000004,2000181,3000412,4003198
14000,1,1000002,2000005,3000039,4000045
14001,3,1000000,2001019,3001925,4002940
14002,1,1000004,2000181,3000412,4003198
14003,1,1000001,2000051,3002054,4007541
14004,1,1000003,2000014,3000110,4000236
14005,1,1000002,2000005,3000039,4000045
14006,1,1000004,2000612,3000962,4003506
14007,1,1000003,2000014,3000110,4000236
14008,1,1000002,2000005,3000039,4000045
14009,1,1000003,2000014,3000110,4000236
14010,1,1000002,2000005,3000039,4000045
14011,1,1000003,2000952,3001548,4002650
14012,1,1000003,2000386,3000570,4002567
14013,1,1000001,2000982,3000504,4000928
14014,1,1000004,2000181,3000412,4003198
14015,1,1000003,2000014,3000110,4000236
14016,1,1000003,2000046,3000066,4003661
14017,1,1000001,2000083,3000114,4000286
14018,1,1000002,2000005,3000044,4000097
14019,1,1000001,2000967,3001579,4002668
14020,1,1000003,2000014,3000110,4000236
14021,1,1000002,2000005,3000044,4000097
14022,1,1000001,2000083,3000114,4002151
14023,1,1000002,2000088,3000118,4003609
14024,1,1000003,2000014,3000110,4000236
14025,1,1000003,2000014,3000110,4000236
14026,1,1000003,2000014,3000110,4000236
14027,1,1000003,2000204,3000223,4000950
14028,1,1000003,2000014,3000110,4000236
14029,1,1000002,2000058,3001268,4000759
14030,1,1000002,2000873,3001427,4000798
14031,1,1000001,2001293,3002112,4007591
14032,1,1000002,2000631,3000990,4003523
14033,1,1000003,2001173,3001918,4000894
14034,1,1000003,2000204,3000223,4000950
14035,1,1000001,2000982,3000504,4001877
14036,1,1000003,2000014,3000110,4000236
14037,1,1000003,2000204,3000223,4000950
14038,1,1000003,2000204,3000223,4000950
14039,1,1000001,2000164,3000168,4000390
14040,1,1000001,2000614,3000965,4002234
14041,1,1000000,2000244,3000305,4000976
14042,1,1000002,2000021,3000051,4000050
14043,1,1000003,2000204,3000223,4000950
14044,1,1000002,2000024,3000031,4000472
14045,1,1000003,2000204,3000223,4000950
14046,1,1000003,2000014,3001239,4001300
14047,1,1000002,2000067,3000571,4000555
14048,1,1000002,2000021,3000051,4000050
14049,1,1000003,2000204,3000223,4000950
14050,1,1000003,2000014,3001239,4001300
14051,1,1000002,2000021,3000051,4000050
14052,1,1000002,2000252,3000320,4003271
14053,1,1000003,2000020,3001921,4001591
14054,1,1000001,2000169,3000176,4002805
14055,1,1000002,2000252,3000320,4003271
14056,1,1000001,2000083,3000114,4000286
14057,1,1000002,2000031,3000428,4002851
14058,1,1000002,2000252,3000320,4003271
14059,1,1000002,2000714,3001122,4002340
14060,1,1000003,2000834,3001377,4001629
14061,1,1000003,2000014,3001239,4001300
14062,1,1000003,2000097,3000157,4000962
14063,1,1000002,2000252,3000320,4003271
14064,1,1000002,2000016,3001315,4001011
14065,1,1000003,2000014,3001239,4001300
14066,1,1000000,2000236,3000287,4000971
14067,1,1000001,2000090,3000882,4002146
14068,1,1000003,2001065,3001733,4001510
14069,1,1000000,2000236,3000287,4000971
14070,1,1000003,2001065,3001733,4001510
14071,1,1000003,2001179,3001928,4001594
14072,1,1000003,2000318,3000430,4001833
14073,1,1000001,2000090,3000882,4002146
14074,1,1000003,2001116,3001829,4002868
14075,1,1000003,2000508,3000790,4003406
14076,1,1000001,2000090,3000882,4002146
14077,1,1000003,2000014,3001258,4001311
14078,1,1000000,2000117,3000479,4001022
14079,1,1000001,2000982,3001607,4002683
14080,1,1000003,2001065,3001733,4001510
14081,1,1000004,2000816,3001346,4003715
14082,1,1000003,2001192,3001947,4001599
14083,1,1000001,2000090,3000882,4002146
14084,1,1000003,2001179,3001928,4001594
14085,1,1000003,2000038,3000058,4003908
14086,1,1000003,2001065,3001733,4001510
14087,1,1000001,2000090,3000334,4001762
14088,1,1000001,2001102,3001804,4002848
14089,1,1000001,2000100,3000135,4001909
14090,1,1000003,2001192,3001947,4001599
14091,1,1000003,2001065,3001733,4001510
14092,1,1000003,2001179,3001928,4001594
14093,1,1000003,2000014,3001258,4001311
14094,1,1000003,2001065,3001733,4001510
14095,1,1000003,2000476,3000741,4003388
14096,1,1000003,2000775,3001261,4002453
14097,1,1000004,2000112,3000501,4000519
14098,1,1000003,2000465,3000724,4002033
14099,1,1000003,2000775,3001261,4002453
14100,1,1000003,2001065,3001733,4001510
14101,1,1000003,2000465,3000724,4002033
14102,1,1000003,2001192,3001947,4001599
14103,1,1000003,2000219,3000266,4001698
14104,1,1000000,2000672,3001061,4001206
14105,1,1000003,2000635,3000995,4003526
14106,3,1000000,2000989,3000282,4003119
14107,1,1000003,2001065,3001733,4001510
14108,1,1000000,2000988,3001615,4001453
14109,1,1000002,2000067,3000092,4000524
14110,1,1000003,2001065,3001733,4001510
14111,1,1000002,2000067,3000092,4000524
14112,1,1000002,2001260,3002022,4004043
14113,1,1000002,2001260,3002022,4004043
14114,1,1000003,2001065,3001733,4001510
14115,1,1000003,2000195,3000210,4000943
14116,1,1000003,2001065,3001733,4001510
14117,1,1000002,2000969,3001586,4000828
14118,1,1000003,2001192,3001947,4001599
14119,1,1000003,2000176,3000186,4000399
14120,1,1000003,2001065,3001733,4001510
14121,1,1000001,2000100,3000235,4003074
14122,1,1000003,2001202,3001963,4001605
14123,1,1000001,2000224,3000268,4003106
14124,1,1000003,2001065,3001733,4001510
14125,1,1000003,2000457,3000738,4002780
14126,1,1000002,2001260,3002022,4004043
14127,1,1000001,2000224,3000268,4003106
14128,1,1000003,2001065,3001733,4001510
14129,1,1000000,2000080,3001232,4001292
14130,1,1000003,2001216,3001966,4003961
14131,1,1000003,2001065,3001733,4001510
14132,1,1000002,2000979,3001603,4002682
14133,1,1000003,2001065,3001733,4001510
14134,2,1000000,2000424,3000653,4001989
14135,1,1000002,2001260,3002022,4004043
14136,1,1000001,2000557,3000886,4002191
14137,1,1000003,2001065,3001733,4001510
14138,2,1000000,2000349,3000692,4002011
14139,1,1000002,2001260,3002022,4004043
14140,2,1000000,2000432,3000671,4002000
14141,2,1000000,2000395,3000582,4001940
14142,1,1000003,2001065,3001733,4001510
14143,1,1000000,2000085,3001402,4001366
14144,1,1000002,2001260,3002022,4004043
14145,1,1000004,2000112,3001257,4003692
14146,1,1000003,2001065,3001733,4001510
14147,2,1000000,2000395,3000592,4001944
14148,1,1000002,2001260,3002022,4004043
14149,1,1000002,2000796,3001310,4003224
14150,1,1000003,2001065,3001733,4001510
14151,1,1000000,2000299,3000395,4000996
14152,1,1000000,2000943,3001535,4001422
14153,1,1000002,2001260,3002022,4004043
14154,2,1000000,2000395,3000598,4001949
14155,2,1000000,2000395,3000606,4001955
14156,1,1000002,2000088,3000118,4000655
14157,1,1000002,2001260,3002022,4004043
14158,1,1000000,2000094,3001321,4001336
14159,2,1000000,2000395,3000613,4001959
14160,1,1000002,2000088,3000118,4000655
14161,1,1000002,2000088,3000118,4000655
14162,2,1000000,2000395,3000624,4001966
14163,1,1000001,2001288,3002112,4004111
14164,1,1000000,2000244,3000305,4000976
14165,1,1000002,2000088,3000118,4000655
14166,1,1000002,2000088,3000118,4000655
14167,2,1000000,2000395,3000633,4001973
14168,1,1000001,2000118,3000134,4001832
14169,1,1000002,2000024,3000031,4000472
14170,1,1000002,2000088,3000118,4000655
14171,1,1000002,2000088,3000118,4000655
14172,1,1000003,2000014,3001258,4001311
14173,1,1000002,2000088,3000118,4002282
14174,1,1000002,2000088,3000118,4000655
14175,1,1000002,2000088,3000118,4000655
14176,1,1000003,2000047,3001802,4003943
14177,1,1000003,2000014,3001258,4001311
14178,1,1000002,2000088,3000118,4000655
14179,1,1000002,2000088,3000118,4000655
14180,1,1000003,2000047,3001802,4003943
14181,1,1000003,2001107,3001808,4002557
14182,1,1000002,2000088,3000118,4000655
14183,1,1000002,2000088,3000118,4000666
14184,1,1000000,2000000,3000953,4003503
14185,1,1000001,2000764,3001242,4002439
14186,1,1000003,2000014,3001258,4001311
14187,1,1000003,2001100,3001797,4002824
14188,1,1000001,2000764,3001242,4002439
14189,1,1000001,2000186,3000201,4001651
14190,1,1000003,2000014,3001258,4001311
14191,2,1000000,2001254,3002200,4005793
14192,1,1000000,2001016,3001658,4000846
14193,1,1000000,2001015,3001662,4001479
14194,1,1000003,2001207,3001975,4001617
14195,1,1000003,2001207,3001975,4001619
14196,1,1000000,2001015,3001662,4001479
14197,1,1000003,2001257,3002021,4004025
14198,1,1000003,2001207,3001975,4001621
14199,1,1000003,2000014,3001297,4001327
14200,1,1000003,2001207,3001975,4001611
14201,1,1000003,2000014,3001297,4001327
14202,1,1000000,2000002,3000554,4000551
14203,1,1000002,2000027,3000033,4000036
14204,1,1000003,2000326,3000472,4001024
14205,1,1000003,2001207,3001975,4001613
14206,1,1000003,2000014,3000165,4000382
14207,1,1000000,2000002,3000554,4000551
14208,1,1000002,2000027,3000033,4000036
14209,1,1000002,2000027,3000033,4000036
14210,1,1000000,2001161,3001784,4002812
14211,1,1000000,2000143,3000001,4000148
14212,1,1000003,2001207,3001975,4001617
14213,1,1000000,2000002,3000554,4000551
14214,1,1000002,2000027,3000033,4000036
14215,1,1000002,2000027,3000033,4000036
14216,1,1000003,2000014,3001297,4001327
14217,1,1000003,2000014,3000165,4000382
14218,1,1000002,2000031,3000643,4003343
14219,1,1000003,2001207,3001975,4001625
14220,1,1000002,2000031,3000643,4003343
14221,1,1000000,2000002,3000554,4000551
14222,1,1000002,2000027,3000033,4000036
14223,1,1000002,2000027,3000033,4000036
14224,1,1000003,2001159,3001893,4002806
14225,1,1000002,2000408,3001084,4002309
14226,1,1000002,2000031,3000643,4003343
14227,1,1000000,2000002,3000554,4000551
14228,1,1000002,2000027,3000033,4000036
14229,1,1000002,2000027,3000033,4000036
14230,1,1000002,2000031,3000445,4003216
14231,1,1000000,2000002,3000554,4000551
14232,1,1000002,2000027,3000033,4000036
14233,1,1000003,2000014,3001323,4001337
14234,1,1000002,2000031,3000643,4003343
14235,1,1000000,2000002,3000554,4000551
14236,1,1000002,2000027,3000033,4000036
14237,1,1000001,2000296,3000388,4002827
14238,1,1000000,2000002,3000554,4000551
14239,1,1000002,2000027,3000033,4000036
14240,1,1000003,2001207,3001975,4001631
14241,1,1000002,2000027,3000033,4003564
14242,1,1000003,2001207,3001975,4001631
14243,1,1000000,2000002,3000554,4000551
14244,1,1000002,2000027,3000033,4000036
14245,1,1000003,2000669,3001057,4002555
14246,1,1000002,2000067,3000092,4000524
14247,1,1000003,2000071,3000098,4003621
14248,1,1000000,2000002,3000554,4000551
14249,1,1000002,2000027,3000033,4000036
14250,1,1000002,2000067,3000092,4000524
14251,1,1000000,2000002,3000554,4000551
14252,1,1000002,2000027,3000033,4000036
14253,1,1000000,2001161,3001760,4002795
14254,1,1000001,2000169,3000176,4001956
14255,1,1000002,2000031,3000560,4002224
14256,1,1000000,2000002,3000554,4000551
14257,1,1000002,2000027,3000033,4000036
14258,1,1000002,2000031,3000428,4002032
14259,1,1000002,2000031,3000216,4003071
14260,1,1000000,2000002,3000554,4000551
14261,1,1000002,2000027,3000033,4000036
14262,1,1000003,2001207,3001975,4001631
14263,1,1000003,2001207,3001975,4001631
14264,1,1000003,2000014,3001159,4001253
14265,1,1000002,2000016,3001405,4003749
14266,1,1000003,2000538,3000884,4001135
14267,1,1000003,2000980,3001604,4002685
14268,1,1000000,2000002,3000554,4000551
14269,1,1000002,2001091,3001778,4000591
14270,1,1000002,2000027,3000033,4000036
14271,1,1000001,2000048,3001825,4002863
14272,1,1000001,2000644,3001015,4001997
14273,1,1000002,2000016,3001405,4003749
14274,1,1000003,2000014,3001159,4001253
14275,1,1000000,2000002,3000554,4000551
14276,1,1000002,2001091,3001778,4000591
14277,1,1000002,2000027,3000033,4000036
14278,1,1000001,2000089,3000120,4000327
14279,1,1000002,2000806,3001331,4002436
14280,1,1000001,2000048,3001825,4002121
14281,1,1000000,2000002,3000554,4000551
14282,1,1000002,2001245,3002018,4003991
14283,1,1000002,2000027,3000033,4000036
14284,1,1000003,2000663,3001048,4002285
14285,1,1000003,2000856,3001407,4002554
14286,1,1000001,2000169,3000176,4002800
14287,1,1000002,2000031,3000445,4003216
14288,1,1000001,2000048,3001825,4002121
14289,1,1000000,2000002,3000554,4000551
14290,1,1000002,2001245,3002018,4003991
14291,1,1000002,2000027,3000033,4000036
14292,1,1000003,2000014,3001159,4001253
14293,1,1000003,2000047,3000452,4001840
14294,1,1000002,2000031,3000428,4002846
14295,1,1000000,2000598,3000941,4001466
14296,1,1000000,2000002,3000554,4000551
14297,1,1000000,2000002,3000554,4000551
14298,1,1000002,2000027,3000033,4000036
14299,1,1000003,2000014,3001159,4001253
14300,1,1000003,2000113,3000129,4001886
14301,1,1000003,2000014,3001159,4001253
14302,1,1000003,2000014,3001159,4001253
14303,1,1000000,2000002,3000554,4000551
14304,1,1000000,2000002,3000554,4000551
14305,1,1000002,2000027,3000033,4000036
14306,1,1000003,2000014,3000006,4001266
14307,1,1000001,2000453,3000723,4002034
14308,1,1000003,2000014,3000006,4001266
14309,1,1000000,2000002,3000554,4000551
14310,1,1000000,2000002,3000554,4000551
14311,1,1000002,2000027,3000033,4000036
14312,1,1000003,2000014,3000006,4001269
14313,1,1000001,2000453,3000723,4002034
14314,1,1000000,2000002,3000554,4000551
14315,1,1000000,2000002,3000554,4000551
14316,1,1000002,2000027,3000033,4000036
14317,1,1000001,2000789,3001295,4002472
14318,1,1000003,2000014,3001194,4001271
14319,1,1000001,2000453,3000723,4002034
14320,1,1000000,2000002,3000554,4000551
14321,1,1000000,2000002,3000554,4000551
14322,1,1000002,2000027,3000033,4000036
14323,1,1000002,2000076,3000102,4000703
14324,1,1000000,2000002,3000554,4000551
14325,1,1000000,2000002,3000554,4000551
14326,1,1000002,2000027,3000033,4000036
14327,1,1000001,2000450,3000695,4002015
14328,1,1000003,2000014,3001200,4001276
14329,2,1000000,2001191,3001946,4002963
14330,1,1000003,2000276,3000360,4000465
14331,1,1000000,2000002,3000554,4000551
14332,1,1000000,2000002,3000554,4000551
14333,1,1000002,2000027,3000033,4000036
14334,1,1000002,2001030,3001680,4002172
14335,1,1000003,2000014,3000089,4001913
14336,1,1000003,2000069,3000094,4002469
14337,1,1000000,2000002,3000554,4000551
14338,1,1000000,2000002,3000554,4000551
14339,1,1000002,2001153,3001890,4002994
14340,1,1000002,2000960,3001564,4000818
14341,1,1000000,2000002,3000554,4000551
14342,1,1000000,2000002,3000554,4000551
14343,1,1000002,2001153,3001890,4002994
14344,1,1000001,2000900,3001681,4002736
14345,1,1000002,2000067,3000143,4000541
14346,1,1000000,2000002,3000554,4000551
14347,1,1000000,2000002,3000554,4000551
14348,1,1000002,2001153,3001890,4002994
14349,1,1000002,2000024,3000031,4000595
14350,1,1000003,2001207,3001975,4001637
14351,1,1000001,2000453,3000723,4003885
14352,1,1000000,2000002,3000554,4000551
14353,1,1000000,2000002,3000554,4000551
14354,1,1000001,2000422,3000678,4002005
14355,1,1000002,2000060,3000083,4000229
14356,1,1000001,2000453,3000723,4003148
14357,1,1000001,2000644,3001015,4002241
14358,1,1000000,2000002,3000554,4000551
14359,1,1000000,2000002,3000554,4000551
14360,1,1000002,2001153,3001890,4002994
14361,1,1000002,2000031,3000313,4003164
14362,1,1000001,2000256,3000326,4000449
14363,1,1000000,2000403,3000616,4001060
14364,1,1000000,2000002,3000554,4000551
14365,1,1000000,2000002,3000554,4000551
14366,1,1000002,2001153,3001890,4002994
14367,1,1000003,2000390,3001360,4001351
14368,1,1000000,2000002,3000554,4000551
14369,1,1000000,2000002,3000554,4000551
14370,1,1000003,2000014,3001204,4001279
14371,1,1000003,2000081,3000131,4002269
14372,1,1000003,2000457,3000738,4002412
14373,1,1000000,2000002,3000554,4000551
14374,1,1000000,2000002,3000554,4000551
14375,1,1000003,2000386,3000570,4001046
14376,1,1000003,2000014,3000089,4002653
14377,1,1000003,2000014,3001216,4001282
14378,1,1000002,2001251,3002020,4003976
14379,1,1000000,2000002,3000554,4000551
14380,1,1000003,2000386,3000570,4001046
14381,1,1000003,2000014,3001224,4001289
14382,1,1000003,2000785,3001283,4001320
14383,1,1000003,2000047,3001903,4003947
14384,1,1000003,2000014,3001231,4001293
14385,1,1000000,2000002,3000554,4000551
14386,1,1000003,2000386,3000570,4001046
14387,1,1000000,2000080,3000820,4000636
14388,1,1000003,2000419,3000640,4002769
14389,1,1000000,2000002,3000554,4000551
14390,1,1000003,2000386,3000570,4001046
14391,1,1000000,2000831,3000668,4000583
14392,1,1000000,2000002,3000554,4000551
14393,1,1000003,2000386,3000570,4001046
14394,1,1000001,2000420,3000642,4000575
14395,1,1000002,2000067,3000092,4003392
14396,1,1000000,2000002,3000554,4000551
14397,1,1000003,2000386,3000570,4001046
14398,1,1000002,2000873,3001427,4000798
14399,1,1000002,2000067,3000092,4003392
14400,1,1000001,2000257,3000328,4001744
14401,1,1000000,2000002,3000554,4000551
14402,1,1000003,2000386,3000570,4001046
14403,1,1000002,2000024,3000031,4000595
14404,1,1000003,2001207,3001975,4001637
14405,1,1000001,2000257,3000328,4001744
14406,1,1000003,2000216,3000250,4000419
14407,1,1000000,2000002,3000554,4000551
14408,1,1000003,2000386,3000570,4001046
14409,1,1000000,2000030,3001306,4000581
14410,1,1000001,2000257,3000328,4001744
14411,1,1000003,2000014,3001253,4001308
14412,1,1000000,2000002,3000554,4000551
14413,1,1000000,2000002,3000554,4000551
14414,1,1000000,2000535,3000844,4001128
14415,1,1000000,2000002,3000554,4000551
14416,1,1000003,2000386,3000570,4001046
14417,1,1000000,2000085,3000164,4000571
14418,1,1000004,2000181,3000255,4003112
14419,1,1000003,2001207,3001975,4001637
14420,1,1000000,2000002,3000554,4000551
14421,1,1000003,2000386,3000570,4001046
14422,1,1000003,2001207,3001975,4001637
14423,1,1000004,2000181,3000255,4003112
14424,1,1000003,2000014,3001236,4001299
14425,1,1000003,2000407,3000612,4001059
14426,1,1000000,2000002,3000554,4000551
14427,1,1000003,2000386,3000570,4001046
14428,1,1000003,2000014,3001262,4001312
14429,1,1000003,2001207,3000192,4001646
14430,1,1000002,2000088,3000118,4003551
14431,1,1000004,2000181,3000255,4003112
14432,1,1000001,2000118,3000134,4002395
14433,1,1000000,2000002,3000554,4000551
14434,1,1000003,2000386,3000570,4001046
14435,1,1000003,2000014,3001262,4001312
14436,1,1000004,2000181,3000255,4003112
14437,1,1000000,2001054,3001717,4000852
14438,1,1000000,2000002,3000554,4000551
14439,1,1000003,2000386,3000570,4001046
14440,1,1000003,2000185,3000197,4001650
14441,1,1000001,2000578,3000918,4000809
14442,1,1000004,2000181,3000255,4003112
14443,1,1000000,2000002,3000554,4000551
14444,1,1000003,2000386,3000570,4001046
14445,1,1000000,2000030,3001306,4000581
14446,1,1000002,2001245,3002018,4003993
14447,1,1000001,2000186,3000201,4001651
14448,1,1000000,2000002,3000554,4000551
14449,1,1000003,2000386,3000570,4001046
14450,1,1000000,2000085,3000164,4000571
14451,1,1000002,2001245,3002018,4003993
14452,1,1000004,2000181,3000255,4003112
14453,1,1000003,2000014,3001272,4001316
14454,1,1000002,2000045,3000468,4000510
14455,1,1000000,2000002,3000554,4000551
14456,1,1000003,2000386,3000570,4001046
14457,1,1000002,2000067,3000092,4003392
14458,1,1000002,2000067,3000092,4003392
14459,1,1000002,2000045,3000468,4000510
14460,1,1000002,2001245,3002018,4003993
14461,1,1000001,2000434,3000675,4000586
14462,1,1000000,2000002,3000554,4000551
14463,1,1000002,2000031,3000615,4000418
14464,1,1000002,2000045,3000468,4000510
14465,1,1000002,2001245,3002018,4003993
14466,1,1000004,2000181,3000255,4003112
14467,1,1000000,2000120,3001983,4000919
14468,1,1000000,2000002,3000554,4000551
14469,2,1000000,2000346,3000492,4001874
14470,1,1000002,2000544,3000832,4000602
14471,1,1000004,2000181,3000255,4003112
14472,1,1000001,2000138,3001949,4002967
14473,1,1000003,2000014,3001272,4001316
14474,1,1000002,2000031,3000585,4003322
14475,1,1000001,2000434,3000675,4000588
14476,1,1000003,2001190,3001945,4000909
14477,1,1000002,2000544,3000832,4000603
14478,1,1000001,2000169,3000176,4003022
14479,2,1000003,2000215,3000246,4003096
14480,1,1000003,2000185,3000197,4001650
14481,2,1000003,2000215,3000246,4003096
14482,1,1000003,2000416,3000632,4001977
14483,1,1000003,2000156,3000579,4000558
14484,1,1000001,2000644,3001015,4002214
14485,2,1000003,2000215,3000246,4003096
14486,1,1000002,2000031,3000428,4003208
14487,1,1000003,2000014,3001272,4000563
14488,1,1000003,2001192,3001947,4001599
14489,1,1000003,2001107,3001808,4000875
14490,2,1000003,2000215,3000246,4003096
14491,1,1000003,2000014,3001272,4001316
14492,1,1000003,2000156,3000579,4000558
14493,1,1000003,2000014,3001272,4000563
14494,1,1000003,2000014,3001305,4001330
14495,1,1000000,2000002,3000554,4000551
14496,1,1000002,2000886,3001443,4003369
14497,1,1000000,2001015,3001662,4001479
14498,1,1000003,2000390,3001360,4002679
14499,1,1000003,2000014,3001294,4001325
14500,1,1000002,2001124,3001838,4003464
14501,1,1000002,2000024,3000031,4000134
14502,1,1000000,2001015,3001662,4001479
14503,1,1000000,2000002,3000554,4000551
14504,1,1000003,2000156,3000579,4000558
14505,1,1000003,2000775,3001261,4002511
14506,1,1000002,2000024,3000031,4000084
14507,1,1000003,2000920,3001496,4003790
14508,1,1000000,2000002,3000554,4000551
14509,1,1000003,2000199,3000217,4000406
14510,1,1000003,2000014,3001305,4001330
14511,1,1000002,2000025,3001541,4003374
14512,1,1000002,2000024,3000031,4000084
14513,1,1000003,2000390,3001360,4003455
14514,1,1000003,2000014,3001305,4001334
14515,1,1000002,2000305,3000410,4001004
14516,1,1000000,2001166,3001907,4001608
14517,1,1000002,2000058,3001268,4000762
14518,1,1000003,2000097,3000399,4000998
14519,1,1000001,2000041,3000061,4000294
14520,1,1000003,2000097,3000399,4000998
14521,1,1000003,2000097,3000330,4000980
14522,1,1000002,2001153,3001890,4002918
14523,1,1000002,2000151,3000043,4000077
14524,1,1000003,2000014,3001305,4001334
14525,1,1000002,2000025,3001593,4003831
14526,1,1000002,2000151,3000043,4000077
14527,1,1000002,2000076,3000102,4000716
14528,1,1000003,2000457,3001850,4001569
14529,1,1000003,2000081,3000131,4002254
14530,1,1000002,2000077,3000104,4003382
14531,1,1000003,2000014,3001305,4001334
14532,1,1000003,2000014,3000089,4001920
14533,1,1000001,2000233,3000281,4003118
14534,1,1000003,2000081,3000131,4002254
14535,1,1000002,2000077,3000104,4003382
14536,1,1000002,2000039,3002036,4004055
14537,1,1000003,2000014,3000165,4003672
14538,1,1000003,2000014,3000888,4003449
14539,1,1000002,2000005,3000039,4000045
14540,1,1000003,2000014,3001305,4001334
14541,1,1000003,2000097,3000371,4000987
14542,1,1000003,2000014,3001317,4001335
14543,1,1000002,2000005,3000039,4000045
14544,1,1000003,2000185,3000197,4001650
14545,1,1000003,2000303,3000403,4001800
14546,1,1000002,2000607,3000954,4000670
14547,1,1000003,2000014,3001272,4002808
14548,1,1000002,2000607,3000954,4000674
14549,1,1000003,2000303,3000403,4001800
14550,1,1000002,2000088,3000118,4002335
14551,1,1000003,2001314,3002158,4006528
14552,1,1000003,2000185,3000197,4001650
14553,1,1000001,2000164,3000168,4001873
14554,1,1000003,2000303,3000403,4001800
14555,1,1000003,2000068,3000826,4002106
14556,1,1000003,2001314,3002158,4006528
14557,1,1000003,2000386,3000570,4001046
14558,1,1000002,2000658,3001041,4000475
14559,1,1000001,2000048,3001825,4001924
14560,1,1000001,2000083,3000114,4000286
14561,1,1000002,2000806,3001331,4002436
14562,1,1000000,2000002,3000554,4000551
14563,1,1000000,2000002,3000554,4000551
14564,1,1000002,2000024,3000031,4000237
14565,1,1000003,2001207,3001975,4003588
14566,1,1000000,2000157,3001235,4002886
14567,1,1000001,2000453,3000723,4002031
14568,1,1000002,2000031,3000313,4003187
14569,3,1000000,2000989,3001628,4003841
14570,1,1000002,2000031,3000663,4003348
14571,1,1000000,2000398,3000595,4001051
14572,3,1000000,2000989,3001628,4003841
14573,3,1000000,2000989,3001628,4003841
14574,1,1000002,2000016,3000708,4003365
14575,1,1000000,2000777,3001266,4000758
14576,3,1000000,2000989,3001628,4003841
14577,1,1000003,2000920,3001496,4003790
14578,3,1000000,2000989,3001628,4003841
14579,1,1000000,2000883,3001442,4001384
14580,1,1000002,2001032,3001679,4003293
14581,3,1000000,2000989,3001628,4003841
14582,1,1000001,2001023,3001672,4002732
14583,1,1000003,2000014,3001317,4001341
14584,3,1000000,2000989,3001628,4003841
14585,1,1000002,2000016,3001156,4003632
14586,1,1000002,2000817,3001353,4001199
14587,3,1000000,2000989,3001628,4003841
14588,1,1000002,2000031,3000313,4003194
14589,1,1000003,2000652,3000447,4003220
14590,1,1000001,2001318,3002165,4006064
14591,1,1000003,2000014,3001339,4001343
14592,1,1000003,2000411,3000666,4001072
14593,3,1000000,2000989,3001628,4003841
14594,1,1000001,2001318,3002165,4006064
14595,1,1000003,2000014,3001339,4001343
14596,1,1000002,2000016,3001156,4003632
14597,3,1000000,2000989,3001628,4003841
14598,1,1000003,2000185,3000197,4001650
14599,1,1000001,2000089,3000120,4002742
14600,1,1000003,2000185,3000197,4001650
14601,3,1000000,2000989,3001628,4003841
14602,1,1000001,2000100,3000135,4000346
14603,1,1000001,2000089,3000120,4002742
14604,1,1000001,2000121,3000137,4002605
14605,1,1000001,2000089,3000120,4002742
14606,1,1000001,2000089,3000120,4002742
14607,1,1000001,2000614,3000998,4002248
14608,1,1000003,2000942,3001531,4002639
14609,3,1000000,2000989,3001628,4003841
14610,1,1000001,2000089,3000120,4002742
14611,1,1000001,2000089,3000120,4002742
14612,1,1000000,2001029,3001682,4001487
14613,1,1000003,2000185,3000197,4001650
14614,3,1000000,2000989,3001628,4003841
14615,1,1000001,2000805,3001332,4001960
14616,1,1000001,2000089,3000120,4002742
14617,1,1000000,2000619,3001005,4001185
14618,1,1000003,2000014,3001350,4001347
14619,1,1000004,2000469,3000728,4003373
14620,1,1000001,2000805,3001332,4001960
14621,1,1000001,2000878,3001435,4002575
