,TP,CL,CF,SF,FA
23749,1,1000003,2000457,3001862,4001575
23750,1,1000003,2000457,3001862,4001575
23751,1,1000003,2000457,3001862,4004123
23752,1,1000003,2000457,3001862,4007593
23753,1,1000003,2000457,3001862,4004123
23754,1,1000003,2000457,3001862,4005429
23755,1,1000003,2000457,3001862,4005429
23756,1,1000003,2000457,3001862,4005429
23757,1,1000001,2000982,3000504,4000928
23758,1,1000001,2000982,3000504,4001877
23759,1,1000001,2000982,3000504,4003251
23760,1,1000001,2000982,3000504,4003251
23761,1,1000001,2000982,3000504,4003251
23762,1,1000001,2000982,3000504,4003251
23763,1,1000001,2000982,3000504,4003251
23764,1,1000001,2000982,3000504,4003251
23765,1,1000001,2000982,3000494,4003248
23766,1,1000001,2000982,3000494,4003248
23767,1,1000001,2000982,3000494,4002720
23768,1,1000001,2000982,3000494,4004114
23769,1,1000003,2000347,3000495,4001882
23770,1,1000003,2000347,3000495,4001882
23771,1,1000003,2000347,3000495,4001882
23772,1,1000003,2000347,3000495,4001882
23773,1,1000003,2000347,3000495,4001882
23774,1,1000003,2000347,3000495,4001882
23775,1,1000003,2000347,3000495,4001882
23776,1,1000003,2000347,3000495,4001882
23777,1,1000003,2000347,3000495,4001882
23778,1,1000003,2000347,3000495,4001882
23779,1,1000003,2000347,3000495,4001882
23780,1,1000003,2000347,3000495,4001882
23781,1,1000004,2000350,3000505,4001888
23782,1,1000000,2001137,3001863,4001574
23783,1,1000000,2001137,3001863,4001574
23784,2,1000000,2000351,3000506,4001883
23785,1,1000003,2000014,3000496,4003249
23786,1,1000000,2001477,3001864,4000878
23787,1,1000000,2001477,3001864,4000878
23788,1,1000000,2001477,3001864,4000878
23789,1,1000000,2001477,3001864,4000878
23790,1,1000003,2000950,3000507,4003254
23791,1,1000003,2000950,3000507,4003254
23792,1,1000003,2000950,3000507,4003254
23793,1,1000003,2000950,3000507,4003254
23794,1,1000003,2000950,3000507,4002583
23795,1,1000003,2000950,3000507,4003254
23796,1,1000003,2000950,3000507,4003254
23797,1,1000003,2000950,3000507,4003254
23798,1,1000003,2000950,3000507,4003254
23799,1,1000003,2000950,3000507,4003254
23800,1,1000003,2000950,3000507,4004556
23801,1,1000003,2000950,3000507,4005650
23802,1,1000003,2000950,3000507,4004653
23803,1,1000003,2000950,3000507,4004653
23804,1,1000001,2000048,3001865,4000973
23805,1,1000001,2000048,3001865,4000973
23806,1,1000001,2000048,3001865,4002896
23807,1,1000001,2000048,3001865,4002896
23808,1,1000001,2000048,3001865,4002896
23809,1,1000001,2000048,3001865,4002896
23810,1,1000002,2000335,3000497,4000520
23811,1,1000002,2000335,3000497,4000518
23812,1,1000002,2000335,3000497,4002219
23813,1,1000002,2000335,3000497,4003978
23814,1,1000002,2000335,3000497,4000518
23815,1,1000002,2000335,3000497,4000520
23816,1,1000002,2000335,3000497,4000520
23817,1,1000002,2000335,3000497,4000518
23818,1,1000002,2000335,3000497,4000518
23819,1,1000002,2000335,3000497,4000518
23820,1,1000002,2000335,3000497,4002219
23821,1,1000002,2000335,3000497,4002219
23822,1,1000002,2000335,3000497,4000520
23823,1,1000002,2000335,3000497,4000520
23824,1,1000002,2000335,3000497,4000520
23825,1,1000002,2000335,3000497,4000518
23826,1,1000002,2000335,3000497,4000518
23827,1,1000002,2000335,3000497,4000518
23828,1,1000002,2000335,3000497,4003978
23829,1,1000002,2000335,3000497,4003978
23830,1,1000001,2000348,3000498,4001881
23831,1,1000001,2000348,3000498,4001881
23832,1,1000001,2000348,3000498,4001881
23833,1,1000001,2000348,3000498,4001881
23834,1,1000001,2000348,3000498,4001881
23835,1,1000001,2000348,3000498,4001881
23836,1,1000001,2000348,3000498,4001881
23837,1,1000001,2000348,3000498,4001881
23838,1,1000001,2000348,3000498,4001881
23839,1,1000001,2000348,3000498,4001881
23840,1,1000001,2000348,3000498,4001881
23841,1,1000001,2000348,3000498,4001881
23842,1,1000001,2000090,3001866,4002898
23843,1,1000001,2000090,3001866,4004122
23844,1,1000001,2000090,3001866,4004122
23845,1,1000001,2000090,3001866,4004122
23846,1,1000001,2000090,3001866,4004122
23847,1,1000001,2000090,3001866,4004122
23848,1,1000001,2000090,3001866,4004122
23849,1,1000001,2000090,3001866,4004122
23850,2,1000000,2000354,3000508,4003025
23851,2,1000000,2000354,3000508,4003025
23852,2,1000000,2000354,3000508,4003025
23853,2,1000000,2000354,3000508,4003025
23854,2,1000000,2000354,3000508,4003025
23855,2,1000000,2000354,3000508,4003025
23856,2,1000000,2000354,3000508,4003025
23857,2,1000000,2000354,3000508,4003025
23858,2,1000000,2000354,3000508,4003025
23859,2,1000000,2000354,3000508,4003025
23860,2,1000000,2000354,3000508,4003025
23861,2,1000000,2000354,3000508,4003025
23862,2,1000000,2000354,3000508,4003025
23863,2,1000000,2000354,3000508,4003025
23864,2,1000000,2000354,3000508,4003025
23865,2,1000000,2000354,3000508,4003025
23866,2,1000000,2000354,3000508,4003025
23867,2,1000000,2000354,3000508,4003025
23868,2,1000000,2000354,3000508,4003025
23869,2,1000000,2000354,3000508,4003025
23870,2,1000000,2000349,3000499,4001880
23871,2,1000000,2000349,3000499,4001880
23872,1,1000002,2000031,3000510,4003274
23873,1,1000002,2000031,3000510,4000413
23874,1,1000002,2000031,3000510,4003532
23875,1,1000002,2000031,3000510,4003264
23876,1,1000002,2000031,3000510,4003532
23877,1,1000002,2000031,3000510,4000413
23878,1,1000002,2000031,3000510,4002045
23879,1,1000002,2000031,3000510,4000413
23880,1,1000002,2000031,3000510,4003264
23881,1,1000002,2000031,3000510,4003264
23882,1,1000002,2000031,3000510,4003274
23883,1,1000002,2000031,3000510,4003532
23884,1,1000002,2000031,3000510,4003532
23885,1,1000002,2000031,3000510,4003266
23886,1,1000002,2000031,3000510,4003274
23887,1,1000002,2000031,3000510,4003255
23888,1,1000002,2000031,3000510,4003255
23889,1,1000002,2000031,3000510,4003255
23890,1,1000002,2000031,3000510,4003255
23891,1,1000002,2000031,3000510,4003255
23892,1,1000002,2000031,3000510,4003255
23893,1,1000002,2000031,3000510,4003274
23894,1,1000002,2000031,3000510,4003532
23895,1,1000002,2000031,3000510,4003532
23896,1,1000002,2000031,3000510,4003266
23897,1,1000002,2000031,3000510,4003266
23898,1,1000002,2000031,3000510,4003266
23899,1,1000002,2000031,3000510,4003266
23900,1,1000002,2000031,3000510,4003532
23901,1,1000002,2000031,3000510,4003532
23902,1,1000002,2000031,3000510,4003532
23903,1,1000002,2000031,3000510,4003274
23904,1,1000002,2000031,3000510,4003274
23905,1,1000002,2000031,3000510,4003274
23906,1,1000002,2000031,3000510,4003274
23907,1,1000002,2000031,3000510,4003274
23908,1,1000002,2000031,3000510,4003274
23909,1,1000002,2000031,3000510,4003532
23910,1,1000002,2000031,3000510,4003532
23911,1,1000002,2000031,3000510,4000413
23912,1,1000002,2000031,3000510,4000413
23913,1,1000002,2000031,3000510,4003532
23914,1,1000002,2000031,3000510,4003532
23915,1,1000002,2000031,3000510,4003532
23916,1,1000002,2000031,3000510,4003532
23917,1,1000002,2000031,3000510,4003532
23918,1,1000002,2000031,3000510,4003532
23919,1,1000002,2000031,3000510,4003274
23920,1,1000002,2000031,3000510,4003274
23921,1,1000002,2000031,3000510,4003274
23922,1,1000002,2000031,3000510,4003274
23923,1,1000002,2000031,3000510,4003532
23924,1,1000002,2000031,3000510,4003532
23925,1,1000002,2000031,3000510,4003274
23926,1,1000002,2000031,3000510,4003532
23927,1,1000002,2000031,3000510,4003274
23928,1,1000002,2000031,3000510,4003264
23929,1,1000002,2000031,3000510,4003532
23930,1,1000002,2000031,3000510,4003532
23931,1,1000002,2000031,3000510,4003532
23932,1,1000002,2000031,3000510,4003532
23933,1,1000002,2000031,3000510,4003532
23934,1,1000002,2000031,3000510,4003274
23935,1,1000002,2000352,3000509,4003256
23936,1,1000002,2000352,3000509,4003256
23937,1,1000002,2000352,3000509,4003256
23938,1,1000004,2001139,3001867,4002899
23939,1,1000004,2001139,3001867,4002899
23940,2,1000000,2000356,3000511,4003598
23941,2,1000000,2000356,3000511,4003598
23942,2,1000000,2000356,3000511,4003598
23943,2,1000000,2000356,3000511,4003598
23944,1,1000004,2001141,3001868,4003763
23945,1,1000004,2001141,3001868,4003937
23946,1,1000004,2001141,3001868,4004827
23947,1,1000004,2001141,3001868,4003937
23948,1,1000004,2001141,3001868,4003937
23949,1,1000004,2001141,3001868,4007231
23950,1,1000004,2001141,3001868,4003937
23951,1,1000004,2001141,3001868,4003937
23952,1,1000004,2001141,3001868,4003937
23953,4,1000000,2001080,3001870,4001576
23954,4,1000000,2001080,3001870,4001576
23955,4,1000000,2001080,3001870,4001576
23956,4,1000000,2001080,3001870,4001576
23957,4,1000000,2001080,3001870,4001576
23958,1,1000003,2000618,3000512,4002540
23959,1,1000003,2000618,3000512,4003257
23960,1,1000003,2000618,3000512,4003257
23961,1,1000003,2000618,3000512,4003257
23962,1,1000003,2000618,3000512,4003257
23963,1,1000003,2000618,3000512,4003257
23964,1,1000003,2000618,3000512,4003257
23965,1,1000003,2000618,3000512,4003257
23966,1,1000003,2001140,3001869,4003942
23967,1,1000003,2001140,3001869,4003938
23968,1,1000003,2001140,3001869,4003942
23969,1,1000003,2001142,3001871,4001578
23970,1,1000003,2001142,3001871,4003869
23971,1,1000003,2001142,3001871,4001578
23972,1,1000003,2001142,3001871,4001578
23973,1,1000003,2001142,3001871,4001578
23974,1,1000003,2001142,3001871,4001578
23975,1,1000003,2001142,3001871,4001578
23976,1,1000003,2001142,3001871,4001578
23977,1,1000003,2001142,3001871,4001578
23978,1,1000003,2001142,3001871,4001578
23979,1,1000003,2001142,3001871,4001578
23980,1,1000003,2001142,3001871,4001578
23981,1,1000003,2001142,3001871,4001578
23982,1,1000003,2001142,3001871,4001578
23983,1,1000003,2000353,3000513,4001029
23984,1,1000003,2000353,3000513,4002553
23985,1,1000003,2000353,3000513,4003411
23986,1,1000003,2000353,3000513,4003411
23987,1,1000003,2000353,3000513,4003409
23988,1,1000003,2000353,3000513,4003409
23989,1,1000003,2000353,3000513,4001029
23990,1,1000003,2000353,3000513,4002553
23991,1,1000003,2000353,3000513,4002553
23992,1,1000003,2000353,3000513,4002553
23993,1,1000003,2000353,3000513,4002553
23994,1,1000003,2000353,3000513,4005023
23995,1,1000003,2000353,3000513,4005023
23996,1,1000003,2000353,3000513,4001029
23997,1,1000003,2000353,3000513,4005141
23998,1,1000003,2000353,3000513,4005338
23999,3,1000000,2000962,3000514,4001891
24000,3,1000000,2000962,3000514,4001891
24001,3,1000000,2000962,3000514,4003962
24002,1,1000001,2001143,3001872,4003157
24003,1,1000001,2001143,3001872,4002904
24004,1,1000001,2001143,3001872,4007788
24005,1,1000001,2001143,3001872,4007788
24006,1,1000003,2000355,3000515,4001892
24007,1,1000003,2000355,3000515,4001892
24008,1,1000003,2000355,3000515,4001892
24009,1,1000000,2001145,3001873,4000881
24010,1,1000000,2001145,3001873,4000881
24011,1,1000003,2000950,3000516,4003258
24012,1,1000003,2000950,3000516,4003258
24013,1,1000003,2000950,3000516,4003258
24014,1,1000000,2001144,3001874,4000882
24015,1,1000000,2001144,3001874,4000882
24016,1,1000000,2001144,3001874,4000882
24017,1,1000000,2001144,3001874,4000882
24018,1,1000000,2001144,3001874,4000882
24019,1,1000000,2001144,3001874,4005379
24020,1,1000000,2001144,3001874,4005379
24021,1,1000000,2001144,3001874,4005379
24022,2,1000000,2000358,3000517,4002208
24023,2,1000000,2000358,3000517,4002208
24024,2,1000000,2000358,3000517,4002208
24025,2,1000000,2000358,3000517,4002208
24026,2,1000000,2000358,3000517,4002897
24027,2,1000000,2000358,3000517,4002208
24028,2,1000000,2000358,3000517,4002208
24029,2,1000000,2000358,3000517,4002208
24030,1,1000000,2000890,3001875,4002903
24031,1,1000000,2000890,3001875,4002903
24032,1,1000000,2000890,3001875,4002903
24033,1,1000000,2000890,3001875,4002903
24034,2,1000000,2000358,3000518,4003031
24035,2,1000000,2000358,3000518,4001916
24036,2,1000000,2000358,3000518,4001916
24037,2,1000000,2000358,3000518,4001916
24038,2,1000000,2000358,3000518,4001916
24039,2,1000000,2000358,3000518,4003031
24040,2,1000000,2000358,3000518,4001916
24041,2,1000000,2000358,3000518,4001916
24042,2,1000000,2000358,3000518,4001916
24043,2,1000000,2000358,3000518,4001916
24044,1,1000004,2001146,3001876,4002905
24045,1,1000004,2001146,3001876,4002905
24046,1,1000004,2001146,3001876,4002905
24047,1,1000003,2001147,3001877,4001579
24048,1,1000000,2000117,3000519,4001030
24049,1,1000000,2000117,3000519,4001030
24050,1,1000000,2000117,3000519,4001030
24051,1,1000004,2000181,3000520,4003260
24052,1,1000004,2000181,3000520,4003260
24053,1,1000004,2000181,3000520,4003260
24054,1,1000004,2000181,3000520,4003260
24055,1,1000004,2000181,3000520,4003260
24056,1,1000003,2000357,3000521,4001031
24057,1,1000003,2000357,3000521,4001031
24058,1,1000003,2000357,3000521,4001031
24059,1,1000003,2000357,3000521,4001031
24060,1,1000003,2000357,3000521,4001031
24061,1,1000003,2000357,3000521,4001031
24062,1,1000003,2000357,3000521,4001031
24063,1,1000003,2000357,3000521,4001031
24064,1,1000003,2000357,3000521,4001031
24065,1,1000003,2000357,3000521,4001031
24066,1,1000003,2000357,3000521,4001031
24067,1,1000003,2000357,3000521,4001031
24068,1,1000003,2000357,3000521,4001031
24069,1,1000003,2000357,3000521,4001031
24070,1,1000003,2000357,3000521,4001031
24071,1,1000003,2000357,3000521,4001031
24072,1,1000003,2000357,3000521,4001031
24073,1,1000003,2000357,3000521,4001031
24074,1,1000003,2000357,3000521,4001031
24075,1,1000003,2000357,3000521,4001031
24076,1,1000003,2000357,3000521,4001031
24077,1,1000003,2000357,3000521,4001031
24078,1,1000003,2000357,3000521,4001031
24079,1,1000003,2000357,3000521,4001031
24080,1,1000003,2000357,3000521,4001031
24081,1,1000003,2000357,3000521,4001031
24082,1,1000003,2000357,3000521,4001031
24083,1,1000003,2000357,3000521,4001031
24084,1,1000003,2000357,3000521,4001031
24085,1,1000003,2000357,3000521,4001031
24086,1,1000003,2000357,3000521,4001031
24087,1,1000003,2000357,3000521,4001031
24088,1,1000003,2000357,3000521,4001031
24089,1,1000003,2000357,3000521,4001031
24090,1,1000003,2000357,3000521,4001031
24091,1,1000003,2000357,3000521,4001031
24092,1,1000003,2000357,3000521,4001031
24093,1,1000003,2000357,3000521,4001031
24094,1,1000003,2000357,3000521,4001031
24095,1,1000003,2000357,3000521,4001031
24096,1,1000003,2000357,3000521,4001031
24097,1,1000003,2000357,3000521,4001031
24098,1,1000003,2000357,3000521,4001031
24099,1,1000003,2000357,3000521,4001031
24100,1,1000003,2000357,3000521,4001031
24101,1,1000003,2000357,3000521,4001031
24102,1,1000003,2000357,3000521,4001031
24103,1,1000003,2000357,3000521,4001031
24104,1,1000003,2000357,3000521,4001031
24105,1,1000003,2000357,3000521,4001031
24106,1,1000003,2000357,3000521,4001031
24107,1,1000003,2000357,3000521,4001031
24108,1,1000003,2000357,3000521,4001031
24109,1,1000003,2000357,3000521,4001031
24110,1,1000003,2000357,3000521,4001031
24111,1,1000003,2000357,3000521,4001031
24112,1,1000003,2000357,3000521,4001031
24113,1,1000003,2000357,3000521,4001031
24114,1,1000003,2000357,3000521,4001031
24115,1,1000003,2000357,3000521,4001031
24116,1,1000003,2000357,3000521,4001031
24117,1,1000003,2000357,3000521,4001031
24118,1,1000003,2000357,3000521,4001031
24119,1,1000003,2000357,3000521,4001031
24120,1,1000003,2000357,3000521,4005286
24121,1,1000003,2000357,3000521,4005286
24122,1,1000003,2000357,3000521,4005286
24123,4,1000000,2001080,3001878,4001580
24124,1,1000001,2001511,3001880,4004012
24125,1,1000001,2001151,3001880,4002909
24126,1,1000001,2001151,3001880,4002909
24127,1,1000001,2001151,3001880,4002909
24128,1,1000001,2001151,3001880,4002909
24129,1,1000001,2001151,3001880,4002909
24130,1,1000001,2001151,3001880,4002909
24131,1,1000001,2001151,3001880,4002909
24132,1,1000001,2001151,3001880,4002909
24133,1,1000001,2001151,3001880,4002909
24134,1,1000001,2001151,3001880,4002909
24135,1,1000001,2001151,3001880,4002909
24136,1,1000001,2001151,3001880,4002909
24137,1,1000001,2001151,3001880,4003003
24138,1,1000001,2001511,3001880,4004012
24139,1,1000001,2001151,3001880,4002909
24140,1,1000001,2001151,3001880,4002909
24141,1,1000001,2001151,3001880,4002909
24142,1,1000001,2001151,3001880,4002909
24143,1,1000001,2001151,3001880,4002909
24144,1,1000001,2001151,3001880,4002909
24145,1,1000001,2001151,3001880,4002909
24146,1,1000001,2001151,3001880,4002909
24147,1,1000001,2001151,3001880,4002909
24148,1,1000001,2001151,3001880,4002909
24149,1,1000001,2001151,3001880,4002909
24150,1,1000001,2001151,3001880,4004666
24151,1,1000001,2001151,3001880,4003003
24152,1,1000001,2001151,3001880,4003003
24153,1,1000001,2001151,3001880,4003003
24154,1,1000001,2001151,3001880,4003003
24155,1,1000001,2001151,3001880,4003003
24156,1,1000001,2001151,3001880,4005739
24157,1,1000001,2001511,3001880,4004012
24158,1,1000001,2001511,3001880,4004012
24159,1,1000002,2000372,3000522,4003261
24160,1,1000002,2000372,3000522,4003261
24161,1,1000002,2000372,3000522,4003261
24162,1,1000002,2000372,3000522,4007335
24163,1,1000002,2000372,3000522,4007335
24164,1,1000002,2000372,3000522,4007335
24165,1,1000002,2000372,3000522,4003261
24166,1,1000002,2000372,3000522,4003261
24167,1,1000002,2000372,3000522,4003261
24168,1,1000002,2000372,3000522,4003261
24169,1,1000003,2001149,3001879,4000888
24170,1,1000003,2001149,3001879,4002498
24171,1,1000003,2001149,3001879,4000885
24172,1,1000003,2001149,3001879,4000885
24173,1,1000003,2001149,3001879,4000888
24174,1,1000003,2001149,3001879,4000888
24175,1,1000003,2001149,3001879,4000888
24176,1,1000003,2001149,3001879,4000888
24177,1,1000003,2001149,3001879,4000888
24178,1,1000003,2001149,3001879,4000888
24179,1,1000003,2001149,3001879,4000888
24180,1,1000003,2001149,3001879,4000888
24181,1,1000003,2001149,3001879,4000888
24182,1,1000003,2001149,3001879,4000888
24183,1,1000003,2001149,3001879,4000888
24184,1,1000003,2001149,3001879,4000888
24185,1,1000003,2001149,3001879,4000888
24186,1,1000003,2001149,3001879,4000888
24187,1,1000003,2001149,3001879,4000895
24188,1,1000003,2001149,3001879,4000904
24189,1,1000003,2001149,3001879,4000897
24190,1,1000003,2001149,3001879,4000899
24191,1,1000003,2001149,3001879,4000899
24192,1,1000003,2001149,3001879,4000902
24193,1,1000003,2001149,3001879,4000902
24194,1,1000003,2001149,3001879,4000904
24195,1,1000003,2001149,3001879,4002516
24196,1,1000003,2001149,3001879,4002504
24197,1,1000003,2001149,3001879,4002504
24198,1,1000003,2001149,3001879,4000888
24199,1,1000003,2001149,3001879,4002510
24200,1,1000003,2001149,3001879,4002510
24201,1,1000003,2001149,3001879,4000888
24202,1,1000003,2001149,3001879,4000888
24203,1,1000003,2001149,3001879,4000895
24204,1,1000003,2001149,3001879,4000888
24205,1,1000003,2001149,3001879,4000888
24206,1,1000003,2001149,3001879,4000895
24207,1,1000003,2001149,3001879,4004204
24208,1,1000003,2001149,3001879,4002510
24209,1,1000003,2001149,3001879,4002510
24210,1,1000003,2001149,3001879,4000885
24211,1,1000003,2001149,3001879,4000885
24212,1,1000003,2001149,3001879,4000885
24213,1,1000003,2001149,3001879,4000885
24214,1,1000003,2001149,3001879,4000885
24215,1,1000003,2001149,3001879,4000885
24216,1,1000003,2001149,3001879,4000885
24217,1,1000003,2001149,3001879,4000885
24218,1,1000003,2001149,3001879,4000885
24219,1,1000003,2001149,3001879,4000885
24220,1,1000003,2001149,3001879,4000885
24221,1,1000003,2001149,3001879,4000885
24222,1,1000003,2001149,3001879,4000888
24223,1,1000003,2001149,3001879,4000888
24224,1,1000003,2001149,3001879,4000888
24225,1,1000003,2001149,3001879,4000888
24226,1,1000003,2001149,3001879,4000888
24227,1,1000003,2001149,3001879,4000888
24228,1,1000003,2001149,3001879,4000888
24229,1,1000003,2001149,3001879,4000899
24230,1,1000003,2001149,3001879,4000899
24231,1,1000003,2001149,3001879,4000899
24232,1,1000003,2001149,3001879,4000895
24233,1,1000003,2001149,3001879,4000895
24234,1,1000003,2001149,3001879,4000904
24235,1,1000003,2001149,3001879,4000904
24236,1,1000003,2001149,3001879,4000904
24237,1,1000003,2001149,3001879,4000902
24238,1,1000003,2001149,3001879,4002498
24239,1,1000003,2001149,3001879,4002498
24240,1,1000003,2001149,3001879,4005551
24241,1,1000003,2001149,3001879,4005551
24242,1,1000003,2001149,3001879,4004877
24243,1,1000003,2001149,3001879,4000895
24244,1,1000003,2001149,3001879,4000888
24245,1,1000003,2001149,3001879,4002504
24246,1,1000003,2001149,3001879,4000888
24247,1,1000003,2001149,3001879,4002504
24248,1,1000003,2001149,3001879,4002510
24249,1,1000003,2001149,3001879,4002510
24250,1,1000003,2001149,3001879,4005434
24251,1,1000003,2001149,3001879,4000904
24252,1,1000000,2000080,3001881,4002908
24253,1,1000000,2000080,3001881,4002908
24254,1,1000000,2000080,3001881,4002908
24255,1,1000000,2000080,3001881,4002908
24256,1,1000000,2000080,3001881,4005585
24257,1,1000000,2000080,3001881,4005585
24258,2,1000000,2000362,3000523,4002900
24259,2,1000000,2000362,3000523,4002900
24260,2,1000000,2000362,3000523,4002900
24261,2,1000000,2000362,3000523,4002900
24262,1,1000000,2000085,3001882,4002906
24263,1,1000000,2000085,3001882,4002906
24264,1,1000000,2000085,3001882,4002906
24265,1,1000000,2000085,3001882,4002906
24266,1,1000000,2000085,3001882,4002906
24267,1,1000000,2000117,3000524,4001032
24268,1,1000000,2000117,3000524,4001032
24269,1,1000000,2000117,3000524,4001032
24270,1,1000000,2000117,3000524,4001032
24271,1,1000001,2001148,3001883,4000884
24272,1,1000001,2001148,3001883,4000884
24273,1,1000001,2001148,3001883,4000884
24274,1,1000001,2001148,3001883,4000884
24275,1,1000001,2001148,3001883,4000884
24276,1,1000001,2001148,3001883,4000884
24277,1,1000001,2001148,3001883,4000884
24278,1,1000001,2001148,3001883,4000884
24279,1,1000001,2001148,3001883,4000884
24280,1,1000001,2000359,3000525,4003262
24281,1,1000003,2000361,3000526,4003265
24282,1,1000003,2000361,3000526,4003265
24283,1,1000003,2001150,3001884,4002910
24284,1,1000003,2001150,3001884,4002910
24285,1,1000003,2001150,3001884,4002910
24286,1,1000002,2000591,3001885,4002911
24287,1,1000002,2000591,3001885,4002911
24288,1,1000002,2000360,3000527,4000529
24289,1,1000002,2000360,3000527,4000529
24290,1,1000002,2000360,3000527,4000529
24291,1,1000002,2000360,3000527,4000529
24292,1,1000002,2000360,3000527,4000529
24293,1,1000002,2000360,3000527,4000529
24294,1,1000002,2000360,3000527,4000529
24295,1,1000002,2000360,3000527,4000529
24296,1,1000002,2000360,3000527,4000529
24297,1,1000002,2000360,3000527,4000529
24298,1,1000000,2000104,3001886,4000886
24299,1,1000000,2000104,3001886,4000886
24300,1,1000000,2001089,3000528,4003827
24301,1,1000000,2001089,3000528,4001503
24302,1,1000000,2001089,3000528,4001503
24303,1,1000000,2001089,3000528,4001895
24304,1,1000000,2001089,3000528,4001435
24305,1,1000000,2001089,3000528,4001895
24306,1,1000000,2001089,3000528,4001895
24307,1,1000000,2001089,3000528,4001895
24308,1,1000000,2001089,3000528,4001895
24309,1,1000000,2001089,3000528,4004079
24310,1,1000000,2001089,3000528,4004194
24311,1,1000000,2001089,3000528,4004194
24312,1,1000000,2001089,3000528,4001895
24313,1,1000000,2001089,3000528,4004079
24314,1,1000000,2001089,3000528,4001895
24315,1,1000000,2001089,3000528,4001895
24316,1,1000000,2001089,3000528,4001895
24317,1,1000000,2001089,3000528,4001435
24318,1,1000000,2000117,3000529,4002508
24319,1,1000000,2000117,3000529,4003010
24320,1,1000000,2001152,3001887,4000887
24321,1,1000000,2001152,3001887,4000887
24322,1,1000000,2001152,3001887,4000887
24323,1,1000000,2001152,3001887,4000887
24324,1,1000004,2000363,3000530,4000536
24325,1,1000004,2000363,3000530,4000530
24326,1,1000004,2000363,3000530,4000530
24327,1,1000002,2000364,3000531,4003267
24328,1,1000002,2000364,3000531,4003267
24329,1,1000002,2000364,3000531,4003267
24330,1,1000002,2000364,3000531,4003267
24331,1,1000002,2000364,3000531,4003267
24332,1,1000004,2001154,3001888,4002912
24333,1,1000004,2001155,3001889,4003945
24334,1,1000004,2001155,3001889,4003945
24335,1,1000004,2001155,3001889,4003945
24336,1,1000004,2001155,3001889,4003945
24337,1,1000004,2001155,3001889,4003945
24338,1,1000004,2001155,3001889,4003945
24339,1,1000004,2001155,3001889,4003945
24340,1,1000000,2001161,3001900,4002921
24341,1,1000000,2001161,3001900,4002921
24342,1,1000000,2001161,3001900,4002921
24343,1,1000001,2000654,3002000,4003003
24344,1,1000001,2000654,3002000,4003003
24345,1,1000001,2000654,3002000,4003003
24346,1,1000001,2000654,3002000,4003003
24347,1,1000001,2000366,3000532,4001896
24348,1,1000002,2001153,3001890,4002989
24349,1,1000002,2001153,3001890,4002989
24350,1,1000002,2001153,3001890,4002994
24351,1,1000002,2001153,3001890,4002181
24352,1,1000002,2001153,3001890,4002994
24353,1,1000002,2001153,3001890,4003728
24354,1,1000002,2001153,3001890,4002703
24355,1,1000002,2001153,3001890,4002994
24356,1,1000002,2001153,3001890,4002914
24357,1,1000002,2001153,3001890,4002304
24358,1,1000002,2001153,3001890,4002690
24359,1,1000002,2001153,3001890,4003728
24360,1,1000002,2001153,3001890,4001039
24361,1,1000002,2001153,3001890,4002709
24362,1,1000002,2001153,3001890,4001039
24363,1,1000002,2001153,3001890,4001039
24364,1,1000002,2001153,3001890,4002690
24365,1,1000002,2001153,3001890,4002183
24366,1,1000002,2001153,3001890,4001037
24367,1,1000002,2001153,3001890,4002918
24368,1,1000002,2001153,3001890,4001039
24369,1,1000002,2001153,3001890,4002994
24370,1,1000002,2001153,3001890,4002994
24371,1,1000002,2001153,3001890,4002304
24372,1,1000002,2001153,3001890,4002994
24373,1,1000002,2001153,3001890,4002918
24374,1,1000002,2001153,3001890,4002703
24375,1,1000002,2001153,3001890,4002994
24376,1,1000002,2001153,3001890,4002914
24377,1,1000002,2001153,3001890,4002914
24378,1,1000002,2001153,3001890,4002918
24379,1,1000002,2001153,3001890,4001037
24380,1,1000002,2001153,3001890,4002228
24381,1,1000002,2001153,3001890,4003238
24382,1,1000002,2001153,3001890,4002716
24383,1,1000002,2001153,3001890,4001039
24384,1,1000002,2001153,3001890,4002985
24385,1,1000002,2001153,3001890,4001038
24386,1,1000002,2001153,3001890,4002095
24387,1,1000002,2001153,3001890,4002304
24388,1,1000002,2001153,3001890,4002090
24389,1,1000002,2001153,3001890,4002994
24390,1,1000002,2001153,3001890,4001034
24391,1,1000002,2001153,3001890,4002304
24392,1,1000002,2001153,3001890,4002696
24393,1,1000002,2001153,3001890,4002304
24394,1,1000002,2001153,3001890,4002690
24395,1,1000002,2001153,3001890,4002994
24396,1,1000002,2001153,3001890,4002709
24397,1,1000002,2001153,3001890,4002304
24398,1,1000002,2001153,3001890,4002304
24399,1,1000002,2001153,3001890,4002304
24400,1,1000002,2001153,3001890,4002304
24401,1,1000002,2001153,3001890,4002994
24402,1,1000002,2001153,3001890,4002923
24403,1,1000002,2001153,3001890,4002304
24404,1,1000002,2001153,3001890,4003405
24405,1,1000002,2001153,3001890,4002994
24406,1,1000002,2001153,3001890,4002228
24407,1,1000002,2001153,3001890,4002994
24408,1,1000002,2001153,3001890,4001039
24409,1,1000002,2001153,3001890,4003407
24410,1,1000002,2001153,3001890,4002994
24411,1,1000002,2001153,3001890,4002304
24412,1,1000002,2001153,3001890,4002304
24413,1,1000002,2001153,3001890,4002304
